#EOS table
     n(fm-3)     rho(MeVfm-3)     P(MeVfm-3)
4.736000e-01 	 4.901477e+02 	 7.724676e+01 
4.752000e-01 	 4.920658e+02 	 7.789006e+01 
4.768000e-01 	 4.939858e+02 	 7.853532e+01 
4.784000e-01 	 4.959078e+02 	 7.918257e+01 
4.800000e-01 	 4.978317e+02 	 7.983178e+01 
4.816000e-01 	 4.997577e+02 	 8.048100e+01 
4.832000e-01 	 5.016876e+02 	 8.113021e+01 
4.848000e-01 	 5.036175e+02 	 8.178337e+01 
4.864000e-01 	 5.055513e+02 	 8.243456e+01 
4.880000e-01 	 5.074871e+02 	 8.305615e+01 
4.896000e-01 	 5.094229e+02 	 8.366195e+01 
4.912000e-01 	 5.113627e+02 	 8.425592e+01 
4.928000e-01 	 5.133044e+02 	 8.483804e+01 
4.944000e-01 	 5.152461e+02 	 8.541424e+01 
4.960000e-01 	 5.171918e+02 	 8.598058e+01 
4.976000e-01 	 5.191394e+02 	 8.654297e+01 
4.992000e-01 	 5.210871e+02 	 8.709747e+01 
5.008000e-01 	 5.230367e+02 	 8.764605e+01 
5.024000e-01 	 5.249883e+02 	 8.818870e+01 
5.040000e-01 	 5.269419e+02 	 8.872741e+01 
5.056000e-01 	 5.288974e+02 	 8.926218e+01 
5.072000e-01 	 5.308549e+02 	 8.979299e+01 
5.088000e-01 	 5.328144e+02 	 9.031789e+01 
5.104000e-01 	 5.347739e+02 	 9.083884e+01 
5.120000e-01 	 5.367353e+02 	 9.135585e+01 
5.136000e-01 	 5.386988e+02 	 9.187088e+01 
5.152000e-01 	 5.406642e+02 	 9.237999e+01 
5.168000e-01 	 5.426316e+02 	 9.288713e+01 
5.184000e-01 	 5.446009e+02 	 9.339032e+01 
5.200000e-01 	 5.465703e+02 	 9.388956e+01 
5.216000e-01 	 5.485416e+02 	 9.438683e+01 
5.232000e-01 	 5.505149e+02 	 9.488016e+01 
5.248000e-01 	 5.524882e+02 	 9.537151e+01 
5.264000e-01 	 5.544654e+02 	 9.585892e+01 
5.280000e-01 	 5.564427e+02 	 9.634435e+01 
5.296000e-01 	 5.584199e+02 	 9.682781e+01 
5.312000e-01 	 5.604011e+02 	 9.730732e+01 
5.328000e-01 	 5.623823e+02 	 9.778486e+01 
5.344000e-01 	 5.643655e+02 	 9.826042e+01 
5.360000e-01 	 5.663506e+02 	 9.873204e+01 
5.376000e-01 	 5.683377e+02 	 9.920168e+01 
5.392000e-01 	 5.703248e+02 	 9.966936e+01 
5.408000e-01 	 5.723139e+02 	 1.001351e+02 
5.424000e-01 	 5.743030e+02 	 1.005968e+02 
5.440000e-01 	 5.762941e+02 	 1.010586e+02 
5.456000e-01 	 5.782871e+02 	 1.015164e+02 
5.472000e-01 	 5.802821e+02 	 1.019742e+02 
5.488000e-01 	 5.822771e+02 	 1.024280e+02 
5.504000e-01 	 5.842741e+02 	 1.028799e+02 
5.520000e-01 	 5.862730e+02 	 1.033298e+02 
5.536000e-01 	 5.882720e+02 	 1.037797e+02 
5.552000e-01 	 5.902729e+02 	 1.042257e+02 
5.568000e-01 	 5.922738e+02 	 1.046697e+02 
5.584000e-01 	 5.942787e+02 	 1.051137e+02 
5.600000e-01 	 5.962836e+02 	 1.055537e+02 
5.616000e-01 	 5.982884e+02 	 1.059938e+02 
5.632000e-01 	 6.002953e+02 	 1.064319e+02 
5.648000e-01 	 6.023041e+02 	 1.068660e+02 
5.664000e-01 	 6.043129e+02 	 1.073001e+02 
5.680000e-01 	 6.063237e+02 	 1.077342e+02 
5.696000e-01 	 6.083365e+02 	 1.081644e+02 
5.712000e-01 	 6.103493e+02 	 1.085926e+02 
5.728000e-01 	 6.123640e+02 	 1.090208e+02 
5.744000e-01 	 6.143807e+02 	 1.094471e+02 
5.760000e-01 	 6.163974e+02 	 1.098713e+02 
5.776000e-01 	 6.184141e+02 	 1.102936e+02 
5.792000e-01 	 6.204348e+02 	 1.107159e+02 
5.808000e-01 	 6.224535e+02 	 1.111362e+02 
5.824000e-01 	 6.244761e+02 	 1.115545e+02 
5.840000e-01 	 6.264987e+02 	 1.119729e+02 
5.856000e-01 	 6.285214e+02 	 1.123873e+02 
5.872000e-01 	 6.305479e+02 	 1.128017e+02 
5.888000e-01 	 6.325725e+02 	 1.132161e+02 
5.904000e-01 	 6.346011e+02 	 1.136285e+02 
5.920000e-01 	 6.366277e+02 	 1.140389e+02 
5.936000e-01 	 6.386582e+02 	 1.144474e+02 
5.952000e-01 	 6.406887e+02 	 1.148559e+02 
5.968000e-01 	 6.427192e+02 	 1.152624e+02 
5.984000e-01 	 6.447517e+02 	 1.156689e+02 
6.000000e-01 	 6.467862e+02 	 1.160734e+02 
6.016000e-01 	 6.488207e+02 	 1.164759e+02 
6.032000e-01 	 6.508571e+02 	 1.168785e+02 
6.048000e-01 	 6.528936e+02 	 1.172791e+02 
6.064000e-01 	 6.549320e+02 	 1.176797e+02 
6.080000e-01 	 6.569704e+02 	 1.180783e+02 
6.096000e-01 	 6.590108e+02 	 1.184749e+02 
6.112000e-01 	 6.610532e+02 	 1.188715e+02 
6.128000e-01 	 6.630955e+02 	 1.192682e+02 
6.144000e-01 	 6.651379e+02 	 1.196628e+02 
6.160000e-01 	 6.671822e+02 	 1.200555e+02 
6.176000e-01 	 6.692266e+02 	 1.204482e+02 
6.192000e-01 	 6.712729e+02 	 1.208409e+02 
6.208000e-01 	 6.733212e+02 	 1.212296e+02 
6.224000e-01 	 6.753695e+02 	 1.216203e+02 
6.240000e-01 	 6.774177e+02 	 1.220091e+02 
6.256000e-01 	 6.794700e+02 	 1.223958e+02 
6.272000e-01 	 6.815202e+02 	 1.227846e+02 
6.288000e-01 	 6.835725e+02 	 1.231694e+02 
6.304000e-01 	 6.856267e+02 	 1.235542e+02 
6.320000e-01 	 6.876809e+02 	 1.239390e+02 
6.336000e-01 	 6.897351e+02 	 1.243218e+02 
6.352000e-01 	 6.917912e+02 	 1.247046e+02 
6.368000e-01 	 6.938494e+02 	 1.250874e+02 
6.384000e-01 	 6.959075e+02 	 1.254683e+02 
6.400000e-01 	 6.979657e+02 	 1.258491e+02 
6.416000e-01 	 7.000258e+02 	 1.262280e+02 
6.432000e-01 	 7.020859e+02 	 1.266069e+02 
6.448000e-01 	 7.041480e+02 	 1.269838e+02 
6.464000e-01 	 7.062121e+02 	 1.273626e+02 
6.480000e-01 	 7.082762e+02 	 1.277376e+02 
6.496000e-01 	 7.103403e+02 	 1.281145e+02 
6.512000e-01 	 7.124063e+02 	 1.284894e+02 
6.528000e-01 	 7.144723e+02 	 1.288643e+02 
6.544000e-01 	 7.165404e+02 	 1.292373e+02 
6.560000e-01 	 7.186084e+02 	 1.296102e+02 
6.576000e-01 	 7.206764e+02 	 1.299832e+02 
6.592000e-01 	 7.227484e+02 	 1.303542e+02 
6.608000e-01 	 7.248183e+02 	 1.307251e+02 
6.624000e-01 	 7.268903e+02 	 1.310961e+02 
6.640000e-01 	 7.289643e+02 	 1.314671e+02 
6.656000e-01 	 7.310362e+02 	 1.318361e+02 
6.672000e-01 	 7.331121e+02 	 1.322051e+02 
6.688000e-01 	 7.351880e+02 	 1.325741e+02 
6.704000e-01 	 7.372639e+02 	 1.329411e+02 
6.720000e-01 	 7.393418e+02 	 1.333082e+02 
6.736000e-01 	 7.414197e+02 	 1.336752e+02 
6.752000e-01 	 7.434976e+02 	 1.340422e+02 
6.768000e-01 	 7.455775e+02 	 1.344073e+02 
6.784000e-01 	 7.476593e+02 	 1.347724e+02 
6.800000e-01 	 7.497411e+02 	 1.351374e+02 
6.816000e-01 	 7.518229e+02 	 1.355025e+02 
6.832000e-01 	 7.539067e+02 	 1.358656e+02 
6.848000e-01 	 7.559906e+02 	 1.362287e+02 
6.864000e-01 	 7.580763e+02 	 1.365918e+02 
6.880000e-01 	 7.601621e+02 	 1.369548e+02 
6.896000e-01 	 7.622479e+02 	 1.373160e+02 
6.912000e-01 	 7.643356e+02 	 1.376790e+02 
6.928000e-01 	 7.664234e+02 	 1.380402e+02 
6.944000e-01 	 7.685131e+02 	 1.384013e+02 
6.960000e-01 	 7.706028e+02 	 1.387604e+02 
6.976000e-01 	 7.726945e+02 	 1.391215e+02 
6.992000e-01 	 7.747862e+02 	 1.394807e+02 
7.008000e-01 	 7.768779e+02 	 1.398418e+02 
7.024000e-01 	 7.789716e+02 	 1.402009e+02 
7.040000e-01 	 7.810672e+02 	 1.405581e+02 
7.056000e-01 	 7.831609e+02 	 1.409172e+02 
7.072000e-01 	 7.852565e+02 	 1.412764e+02 
7.088000e-01 	 7.873542e+02 	 1.416335e+02 
7.104000e-01 	 7.894518e+02 	 1.419907e+02 
7.120000e-01 	 7.915494e+02 	 1.423498e+02 
7.136000e-01 	 7.936490e+02 	 1.427070e+02 
7.152000e-01 	 7.957486e+02 	 1.430622e+02 
7.168000e-01 	 7.978482e+02 	 1.434194e+02 
7.184000e-01 	 7.999497e+02 	 1.437765e+02 
7.200000e-01 	 8.020533e+02 	 1.441317e+02 
7.216000e-01 	 8.041568e+02 	 1.444889e+02 
7.232000e-01 	 8.062603e+02 	 1.448441e+02 
7.248000e-01 	 8.083639e+02 	 1.451993e+02 
7.264000e-01 	 8.104694e+02 	 1.455545e+02 
7.280000e-01 	 8.125749e+02 	 1.459097e+02 
7.296000e-01 	 8.146824e+02 	 1.462649e+02 
7.312000e-01 	 8.167899e+02 	 1.466201e+02 
7.328000e-01 	 8.188993e+02 	 1.469753e+02 
